No.,Timecode In,Timecode Out,Subtitle
"300","00:20:55:12","00:20:58:23","당신이 코치 해!
내가 감독 할..."
"301","00:20:59:21","00:21:01:24","[구역질하는 소리]"
"302","00:21:02:13","00:21:04:20","[구토하는 소리]"
"303","00:21:06:04","00:21:07:21","[분필 쓰는 소리]"
"304","00:21:10:18","00:21:12:22","자, 결론부터 말하자면"
"305","00:21:13:17","00:21:16:17","우리 코리아팀 선수 선발 기준은
무조건 실력이다"
"306","00:21:17:24","00:21:21:08","(이 코치)
다들 알겠지만 단체전은
복식이 가장 중요하다"
"307","00:21:22:03","00:21:24:16","만약에 우리 목표대로
결승에서 중국을 만난다면"
"308","00:21:25:24","00:21:28:11","결국은 복식이
승부를 좌우할 것이다"
"309","00:21:29:16","00:21:31:21","그럼 복식 조는
어떻게 정하죠?"
"310","00:21:32:18","00:21:35:00","(정화)
복식은 실력보다
호흡이 중요하니까"
"311","00:21:35:11","00:21:37:20","기존 파트너랑 하는 게
맞는 거 아닌가요?"
"312","00:21:37:23","00:21:41:10","역시 현정화야
빈틈을 놓치지 않아
[이 코치 웃음소리]"
"313","00:21:42:07","00:21:45:09","(이 코치)
그래서 우리 현명한
코칭스태프는"
"314","00:21:45:12","00:21:47:15","자체 선발전을
열기로 결정했다"
"315","00:21:48:10","00:21:50:21","(조 감독)
어떤 조합이든 상관없다"
"316","00:21:51:10","00:21:54:22","남남이든 북북이든
북남이든"
"317","00:21:56:07","00:21:58:22","(조 감독)
선발전은 3일 후다
다들..."
"318","00:21:59:22","00:22:02:03","최상의 정신력을
갖기 바란다"
"319","00:22:02:05","00:22:03:17","(조 감독)
이상!"
"320","00:22:04:00","00:22:06:00","(코치)
자, 라켓 챙기고 연습하자"
"321","00:22:07:11","00:22:09:11","[웅성거리는 소리]"
"322","00:22:09:13","00:22:12:22","[잔잔한 식당 음악]
일성아
[대답하는 일성]"
"323","00:22:17:22","00:22:19:18","[작게 웃는 두만]"
"324","00:22:20:02","00:22:21:05","일성아!"
"325","00:22:21:07","00:22:23:15","형 젓가락 좀 갖고 와라
일성아, 어?"
"326","00:22:23:17","00:22:25:14","에이씨!
[우당탕]"
"327","00:22:25:16","00:22:27:05","[퍽]
[비명]"
"328","00:22:28:24","00:22:30:18","[말리는 소리]
[비명]"
"329","00:22:32:22","00:22:35:22","(일성)
야, 이놈 새끼야
내 이름이 뭐 어때?"
"330","00:22:35:24","00:22:37:08","너 몇 살이야, 이 새끼야
너 몇 살이야!"
"331","00:22:37:10","00:22:39:11","놔봐, 놔봐, 놔봐, 놔봐"
"332","00:22:39:13","00:22:40:22","종간나 새끼 죽여버리갔어!"
"333","00:22:40:24","00:22:43:02","놓으라고
아, 내가 진짜"
"334","00:22:43:11","00:22:45:07","(두만)
진짜, 야"
"335","00:22:45:18","00:22:47:07","[퍽]
[선수들 비명]"
"336","00:22:47:15","00:22:49:15","이씨
[퍽]"
"337","00:22:49:17","00:22:51:11","(두만)
아, 맞았어"
