No.,Timecode In,Timecode Out,Subtitle
"307","00:17:36:06","00:17:39:07","좀 황당하다, 그렇지요?
이래 비싼 걸 갖다 놓고"
"308","00:17:39:17","00:17:42:06","(관리인1)
뭐, 관에서 하는 일이
좀 뭐, 그렇다 아입니까?"
"309","00:17:42:08","00:17:44:15","그다지 뭐
예산이 많이 드는 것도 아일 긴데"
"310","00:17:44:17","00:17:45:20","[관리인2가 말한다]"
"311","00:17:45:22","00:17:47:09","우리도 좀 의아합니다"
"312","00:17:47:12","00:17:49:23","[흥미진진한 음악]"
"313","00:17:56:14","00:17:59:10","(형민)
강서 송정동"
"314","00:18:00:17","00:18:03:05","[거리가 시끌벅적하다]"
"315","00:18:09:01","00:18:12:17","(여자)
야, 그러게 좀
작작 좀 마시랬다 아이가"
"316","00:18:13:07","00:18:15:03","[남자들의 웃음]
하, 진짜 어떡하노, 진짜"
"317","00:18:15:05","00:18:17:13","야, 니 진짜 괜찮나? 어떡해
[남자들이 대화한다]"
"318","00:18:18:00","00:18:19:19","정신 좀 차려 봐라"
"319","00:18:22:08","00:18:24:18","(마수대장)
뭐? 형사과로 전출을 간다꼬?"
"320","00:18:25:06","00:18:28:23","야, 우리 동기 중에 진급 못 한 건
니 하나밖에 없다"
"321","00:18:29:02","00:18:31:11","못 나가도 애들, 씨
말똥가리 하나씩은 달고 있는데"
"322","00:18:31:15","00:18:34:06","아, 니는 메리트 한 개도 없는
이런 사건이나 또 한단 말이가?"
"323","00:18:34:09","00:18:36:11","(형민)
이게 진짜면 싹 다 암수 사건이다"
"324","00:18:36:24","00:18:37:20","(마수대장)
뭐?"
"325","00:18:38:07","00:18:40:16","(형민)
피해자가 누군지도 모르고
신고도 없어 가지고"
"326","00:18:40:18","00:18:43:07","수사 자체를 안 하는 사건이
한 해에 몇 개나 되는지 아나?"
"327","00:18:43:16","00:18:44:22","(마수대장)
뭐, 얼마나 되는데?"
"328","00:18:44:24","00:18:46:18","(형민)
최소 이백 건이 넘는다"
"329","00:18:46:23","00:18:48:14","(마수대장)
야, 그기 그래 많다고?"
"330","00:18:49:13","00:18:51:13","야, 근데 신고도 없다면서
그걸 우째 안단 말이고?"
"331","00:18:52:00","00:18:52:22","[형민의 헛웃음]"
"332","00:18:53:09","00:18:55:16","마, 그라고 니 장가 다시 안 갈 기가?"
"333","00:18:56:00","00:18:57:20","한 번 갔다 왔으면 됐다"
"334","00:18:58:12","00:18:59:10","[마수대장의 헛웃음]"
"335","00:18:59:12","00:19:01:05","일마 사람 잘라 본 놈 맞다이"
"336","00:19:01:11","00:19:03:14","안 그라믄 이래 구체적으로 진술 못 해"
"337","00:19:06:13","00:19:08:19","[경찰서가 분주하다]"
"338","00:19:15:05","00:19:16:10","(조 형사)
어떻게 오셨습니까?"
"339","00:19:17:04","00:19:18:00","저기요"
"340","00:19:18:10","00:19:21:06","(형사7)
지방청 마수대란다, 마약 수사대"
"341","00:19:21:15","00:19:22:21","근데 여기는 왜 왔는데?"
"342","00:19:22:23","00:19:25:16","몰라, 뭔 사고를 치려고 왔는지"
"343","00:19:37:15","00:19:38:13","[힘겨운 숨소리]"
"344","00:19:40:07","00:19:43:01","(반장)
사건이 곰탕도 아니고
또 우려먹을라꼬?"
"345","00:19:43:11","00:19:47:06","이미 다 판결이 난 사건을
또 들춰내면 누가 좋아한단 말이고?"
